frequency,angle,chord_length,velocity,thickness,sound_pressure_level
-0.6620227033980999,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,126.201
-0.5985613471889084,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.201
-0.519234651927419,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.951
-0.408177278561334,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,127.591
-0.2812545661429511,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,127.461
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.571
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.201
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,123.061
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,121.301
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,119.541
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,117.151
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,115.391
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,112.241
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,108.721
-0.757214737711887,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.416
-0.7159648561759125,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,127.696
-0.6620227033980999,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,128.086
-0.5985613471889084,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.966
-0.519234651927419,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.086
-0.408177278561334,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.986
-0.2812545661429511,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.616
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,124.106
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,123.236
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,121.106
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,119.606
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,117.976
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,116.476
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,113.076
9.218618328224852e-17,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,111.076
-0.8524067720256742,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,118.129
-0.8365414329733764,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,119.319
-0.8159164922053891,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,122.779
-0.7889454158164827,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,124.809
