x,y,z,class
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
-0.7879565789544474,0.813151511991885,-0.6637092917849338,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.7977497807048145,0.8160718974985507,-0.7386804105401844,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.8109330123739321,0.7576644081994675,-0.6394539707027042,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.785696611754157,0.7284606512813572,-0.7882938620442537,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.7917231804058228,0.7313810367880229,-0.7838835510271266,0
-0.14847909469456577,1.7772837831540704,-0.6939230681680497,0
-0.14584246101967258,1.835691272453154,-0.6762827504408544,0
-0.13228265781793047,1.733478172314042,-0.7369210531464268,0
-0.12625605751893876,1.6254243011615988,-0.7104610397262916,0
-0.13755592516771664,1.6137428082092096,-0.6630527437307876,0
-0.7664868747280258,0.7196995438356337,-0.7408855660487496,0
-0.770630142654004,0.5912030477479405,-0.7287579055076348,0
-0.7808000108789738,0.6408494296013004,-0.7530132265898628,0
-0.15375236204435205,1.6254243011615988,-0.6090289812095881,0
-0.1503624270675793,1.5757779438453756,-0.5969008574978152,0
-0.7905932759239928,0.6758939084584684,-0.6703242951399663,0
-0.7743968074000314,0.6788142939651342,-0.659298980767805,0
-0.7653568436568916,0.7576644081994675,-0.6295310024994948,0
-0.7634735429312042,0.7226199048051625,-0.6085836462654419,0
-0.7548102773099932,0.7050976653765787,-0.5953527132140558,0
-0.7864499130560365,0.7576644081994675,-0.5920456747071985,0
-0.7864499130560365,0.7576644081994675,-0.5920456747071985,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
-0.13491929149282356,1.7889652761064596,-0.5450831768264985,0
-0.7823066451300584,0.748903276216607,-0.6559919422609476,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.18011863549863094,1.8035671545655148,-0.7192807354192314,0
-0.7969964794029349,0.8248330294814112,-0.7475005694037822,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.7962431148064036,0.813151511991885,-0.8191641864815175,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.7917231804058228,0.8306737759576059,-0.7904985543821591,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
-0.7928532114769571,0.7781070331347171,-0.8312918470226306,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.1627922624928395,1.8415320189293483,-0.7093577672160221,0
-0.7924765133550282,0.8306737759576059,-0.8081388721093545,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
-0.7932298146569078,0.6963365333937183,-0.7452958770658766,0
-0.7988798117759487,0.7255402903118284,-0.739783219879796,0
-0.8015163505088637,0.7868681651175775,-0.7849858971960785,0
-0.8139462492287759,0.8306737759576059,-0.7243475944905061,0
-0.7992564149558995,0.7781070331347171,-0.7243475944905061,0
-0.7985031136540199,0.813151511991885,-0.7210405559836487,0
-0.8098028863608197,0.7167791583289679,-0.6559919422609476,0
-0.1812487615117434,1.7539207727121549,-0.6233617972592682,0
-0.8116862187338335,0.8189922584680797,-0.6670163302917911,0
-0.8154528834798607,0.6788142939651342,-0.6989899272393245,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
-0.8380525554827645,0.8248330294814112,-0.6758369523260486,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
-0.18501529966846653,1.8240097549636274,-0.6895127571509212,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
-0.8113096155538828,0.7985496335328298,-0.8147538754643887,0
3.9222407529139005,8.887641663762391,4.31968537020956,0
4.551925003776089,9.913101785193188,4.389800843003536,0
