frequency,angle,chord_length,velocity,thickness,sound_pressure_level
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,126.201
-0.5985613471889084,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.201
-0.519234651927419,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.951
-0.408177278561334,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,127.591
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,127.461
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,125.571
0.0836482320598997,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.201
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,123.061
0.6706657769949206,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,121.301
1.0831645923546651,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,119.541
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,117.151
2.257199682224707,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,115.391
3.0504666348396,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,112.241
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,108.721
-0.757214737711887,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.416
-0.7159648561759125,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,127.696
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,128.086
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,126.966
9.218618328224852e-17,1.5127989051445913e-16,-7.563994525722956e-17,-6.500307795543166e-16,-5.672995894292217e-17,126.086
-0.408177278561334,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.986
-0.2812545661429511,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.616
-0.1226011756199725,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,124.106
0.0836482320598997,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,123.236
