frequency,angle,chord_length,velocity,thickness,sound_pressure_level
-1.9685272452808564,-0.039128470869611354,1.7734714060835963,4.485692137173018,0.5631790794525986,126.201
-0.5985613471889084,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.201
-0.519234651927419,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.951
-0.408177278561334,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,127.591
-1.5877591080257076,-0.039128470869611354,1.7734714060835963,4.485692137173018,0.5631790794525986,127.461
14.984297936170083,-0.039128470869611354,1.7734714060835963,4.485692137173018,0.5631790794525986,125.571
16.29080247805284,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,125.201
14.984297936170083,-0.039128470869611354,1.7734714060835963,4.485692137173018,0.5631790794525986,123.061
16.29080247805284,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,121.301
16.29080247805284,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,119.541
14.984297936170083,-0.039128470869611354,1.7734714060835963,4.485692137173018,0.5631790794525986,117.151
16.29080247805284,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,115.391
16.29080247805284,-1.1464029336161918,1.799299257006256,1.312935258421282,-0.6448046088616137,112.241
14.984297936170083,-0.039128470869611354,1.7734714060835963,4.485692137173018,0.5631790794525986,108.721
-0.757214737711887,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.416
-0.7159648561759125,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,127.696
-1.9685272452808564,-0.039128470869611354,1.7734714060835963,3.4707638894456734,0.575916170392716,128.086
-1.905065889071665,-0.039128470869611354,1.7734714060835963,3.4707638894456734,0.575916170392716,126.966
-1.8257391938101755,-0.039128470869611354,1.7734714060835963,3.4707638894456734,0.575916170392716,126.086
-0.408177278561334,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.986
-0.2812545661429511,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,126.616
16.29080247805284,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,124.106
16.29080247805284,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,123.236
16.29080247805284,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,121.106
16.29080247805284,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,119.606
14.984297936170083,-0.039128470869611354,1.7734714060835963,3.4707638894456734,0.575916170392716,117.976
16.29080247805284,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,116.476
14.984297936170083,-0.039128470869611354,1.7734714060835963,3.4707638894456734,0.575916170392716,113.076
16.29080247805284,-1.1464029336161918,1.799299257006256,0.2980070106939376,-0.6320675179214963,111.076
-0.8524067720256742,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,118.129
-2.143045974856133,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,119.319
-0.8159164922053891,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,122.779
-0.7889454158164827,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,124.809
-2.0637192795946433,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,126.959
-0.7159648561759125,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,128.629
-0.6620227033980999,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,129.099
-0.5985613471889084,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,127.899
-1.8257391938101755,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,125.499
-0.408177278561334,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,124.049
-0.2812545661429511,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,123.689
14.984297936170083,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,121.399
14.984297936170083,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,120.319
14.984297936170083,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,119.229
16.29080247805284,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,117.789
14.984297936170083,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,116.229
16.29080247805284,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,114.779
14.984297936170083,-0.039128470869611354,1.7734714060835963,2.449412045213726,0.5964983174045864,112.139
16.29080247805284,-1.1464029336161918,1.799299257006256,-0.7233448335380103,-0.611485370909626,109.619
-0.8524067720256742,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,117.195
-0.8365414329733764,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,118.595
-0.8159164922053891,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,122.765
-2.0954499576992394,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,125.045
-2.0637192795946433,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,127.315
-0.7159648561759125,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,129.095
-0.6620227033980999,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,129.235
-1.905065889071665,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,127.365
-1.8257391938101755,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,124.355
-0.408177278561334,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,122.365
-0.2812545661429511,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,122.375
14.984297936170083,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,120.755
14.984297936170083,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,119.135
16.29080247805284,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,118.145
16.29080247805284,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,115.645
16.29080247805284,-1.1464029336161918,1.799299257006256,-1.2308089574016827,-0.5954133894605813,113.775
14.984297936170083,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,110.515
14.984297936170083,-0.039128470869611354,1.7734714060835963,1.9419479213500532,0.612570298853631,108.265
-1.9685272452808564,0.21441440949273682,1.7734714060835963,4.485692137173018,0.6167259801607178,127.122
-0.5985613471889084,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,125.992
-0.519234651927419,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,125.872
-0.408177278561334,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,126.632
-0.2812545661429511,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,126.642
16.29080247805284,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,124.512
16.29080247805284,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,123.392
14.984297936170083,0.21441440949273682,1.7734714060835963,4.485692137173018,0.6167259801607178,121.762
14.984297936170083,0.21441440949273682,1.7734714060835963,4.485692137173018,0.6167259801607178,119.632
14.984297936170083,0.21441440949273682,1.7734714060835963,4.485692137173018,0.6167259801607178,118.122
16.29080247805284,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,115.372
16.29080247805284,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,113.492
14.984297936170083,0.21441440949273682,1.7734714060835963,4.485692137173018,0.6167259801607178,109.222
16.29080247805284,-0.8928600532538437,1.799299257006256,1.312935258421282,-0.5912577081534945,106.582
-0.8159164922053891,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,121.851
-0.7889454158164827,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,124.001
-2.0637192795946433,0.21441440949273682,1.7734714060835963,2.449412045213726,0.658851793710755,126.661
-0.7159648561759125,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,128.311
-1.9685272452808564,0.21441440949273682,1.7734714060835963,2.449412045213726,0.658851793710755,128.831
-0.5985613471889084,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,127.581
-1.8257391938101755,0.21441440949273682,1.7734714060835963,2.449412045213726,0.658851793710755,125.211
-0.408177278561334,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,122.211
-0.2812545661429511,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,122.101
14.984297936170083,0.21441440949273682,1.7734714060835963,2.449412045213726,0.658851793710755,120.981
16.29080247805284,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,119.111
14.984297936170083,0.21441440949273682,1.7734714060835963,2.449412045213726,0.658851793710755,117.741
16.29080247805284,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,116.241
16.29080247805284,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,114.751
16.29080247805284,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,112.251
14.984297936170083,0.21441440949273682,1.7734714060835963,2.449412045213726,0.658851793710755,108.991
16.29080247805284,-0.8928600532538437,1.799299257006256,-0.7233448335380103,-0.5491318946034573,106.111
-2.0954499576992394,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,127.564
-2.0637192795946433,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,128.454
-2.022469398058669,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,129.354
-0.6620227033980999,-0.6393171728914955,1.799299257006256,1.312935258421282,-0.5235573008739574,129.494
-1.905065889071665,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,129.004
-1.8257391938101755,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,127.634
-1.7146818204440906,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,126.514
-1.5877591080257076,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,125.524
14.984297936170083,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,124.024
14.984297936170083,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,121.514
16.29080247805284,-0.6393171728914955,1.799299257006256,1.312935258421282,-0.5235573008739574,120.264
14.984297936170083,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,118.134
14.984297936170083,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,116.134
16.29080247805284,-0.6393171728914955,1.799299257006256,1.312935258421282,-0.5235573008739574,114.634
14.984297936170083,0.467957289855085,1.7734714060835963,4.485692137173018,0.684426387440255,110.224
-2.0954499576992394,0.467957289855085,1.7734714060835963,3.4707638894456734,0.7047864112704176,126.159
-2.0637192795946433,0.467957289855085,1.7734714060835963,3.4707638894456734,0.7047864112704176,128.179
-2.022469398058669,0.467957289855085,1.7734714060835963,3.4707638894456734,0.7047864112704176,129.569
-0.6620227033980999,-0.6393171728914955,1.799299257006256,0.2980070106939376,-0.5031972770437947,129.949
-0.5985613471889084,-0.6393171728914955,1.799299257006256,0.2980070106939376,-0.5031972770437947,129.329
-0.519234651927419,-0.6393171728914955,1.799299257006256,0.2980070106939376,-0.5031972770437947,127.329
